subjid,location,gender,age,set,condition,gameid,ha,p_ha,la,lotshapea,lotnuma,hb,p_hb,lb,lotshapeb,lotnumb,amb,corr,order,trial,button,b,payoff,forgone,rt,apay,bpay,feedback,block,id,location_rehovot,gender_female,set_1,set_2,set_3,set_4,set_5,set_6,experiment_1,button_r,shape_a_symm,shape_b_symm,shape_a_rskew,shape_b_rskew,shape_a_lskew,shape_b_lskew
70113,Rehovot,F,23,7,ByProb,204,9,1.0,9,-,1,55,0.1,5,-,1,1,0,18,25,R,0,9,5,539,9,5,1,5,2750,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,1,R,0,19,5,7350,19,5,0,1,2751,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,2,R,0,19,5,591,19,5,0,1,2752,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,3,R,0,19,5,1066,19,5,0,1,2753,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,4,R,0,19,5,559,19,5,0,1,2754,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,5,R,0,19,5,590,19,5,0,1,2755,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,6,R,0,19,97,549,19,97,1,2,2756,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,7,R,0,19,5,553,19,5,1,2,2757,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,8,L,1,5,19,567,19,5,1,2,2758,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,9,L,1,5,19,644,19,5,1,2,2759,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,10,L,1,5,19,554,19,5,1,2,2760,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,11,L,1,5,19,556,19,5,1,3,2761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,12,L,1,5,19,528,19,5,1,3,2762,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,13,L,1,5,19,508,19,5,1,3,2763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,14,L,1,5,19,567,19,5,1,3,2764,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,15,L,1,5,19,579,19,5,1,3,2765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,16,L,1,5,19,555,19,5,1,4,2766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,17,L,1,5,19,541,19,5,1,4,2767,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,18,L,1,5,19,500,19,5,1,4,2768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,19,L,1,97,19,2318,19,97,1,4,2769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,20,R,0,19,5,546,19,5,1,4,2770,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,21,R,0,19,5,607,19,5,1,5,2771,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,22,R,0,19,5,588,19,5,1,5,2772,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,23,R,0,19,5,522,19,5,1,5,2773,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,24,R,0,19,5,571,19,5,1,5,2774,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,186,19,1.0,19,-,1,97,0.1,5,-,1,0,0,11,25,R,0,19,5,576,19,5,1,5,2775,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,1,R,0,29,20,12302,29,20,0,1,2776,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,2,R,0,29,20,924,29,20,0,1,2777,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,3,R,0,29,79,607,29,79,0,1,2778,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,4,R,0,29,81,1478,29,81,0,1,2779,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,5,R,0,29,20,906,29,20,0,1,2780,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,6,R,0,29,20,586,29,20,1,2,2781,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,7,R,0,29,20,595,29,20,1,2,2782,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,8,R,0,29,20,670,29,20,1,2,2783,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,9,R,0,29,81,741,29,81,1,2,2784,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,10,R,0,29,81,969,29,81,1,2,2785,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,11,R,0,29,20,613,29,20,1,3,2786,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,12,R,0,29,20,576,29,20,1,3,2787,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,13,R,0,29,20,2306,29,20,1,3,2788,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,14,R,0,29,20,588,29,20,1,3,2789,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,15,R,0,29,20,538,29,20,1,3,2790,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,16,R,0,29,20,669,29,20,1,4,2791,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,17,R,0,29,79,590,29,79,1,4,2792,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,18,R,0,29,20,567,29,20,1,4,2793,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,19,R,0,29,20,669,29,20,1,4,2794,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,20,R,0,29,20,581,29,20,1,4,2795,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,21,R,0,29,20,593,29,20,1,5,2796,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,22,L,1,20,29,1540,29,20,1,5,2797,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,23,L,1,20,29,580,29,20,1,5,2798,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,24,L,1,20,29,602,29,20,1,5,2799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,193,42,0.01,29,-,1,80,0.1,20,L-skew,2,0,0,7,25,L,1,20,29,547,29,20,1,5,2800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,1,R,1,20,30,11664,30,20,0,1,2801,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,2,R,1,20,30,584,30,20,0,1,2802,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,3,R,1,20,30,506,30,20,0,1,2803,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,4,R,1,20,30,545,30,20,0,1,2804,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,5,R,1,20,30,558,30,20,0,1,2805,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,6,R,1,20,30,693,30,20,1,2,2806,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,7,R,1,20,30,450,30,20,1,2,2807,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,8,R,1,20,30,594,30,20,1,2,2808,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,9,R,1,20,30,528,30,20,1,2,2809,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,10,R,1,20,30,539,30,20,1,2,2810,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,11,L,0,30,20,562,30,20,1,3,2811,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,12,L,0,30,20,610,30,20,1,3,2812,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,13,L,0,30,20,688,30,20,1,3,2813,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,14,L,0,30,20,1110,30,20,1,3,2814,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,15,L,0,30,20,713,30,20,1,3,2815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,16,L,0,30,20,572,30,20,1,4,2816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,17,L,0,30,20,568,30,20,1,4,2817,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,18,L,0,30,20,625,30,20,1,4,2818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,19,L,0,30,20,1283,30,20,1,4,2819,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,20,L,0,30,20,732,30,20,1,4,2820,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,21,L,0,30,20,757,30,20,1,5,2821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,22,L,0,30,20,647,30,20,1,5,2822,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,23,L,0,30,20,800,30,20,1,5,2823,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,24,L,0,30,20,649,30,20,1,5,2824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,21,25,L,0,30,20,634,30,20,1,5,2825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,1,R,1,37,19,13678,19,37,0,1,2826,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,2,R,1,35,19,537,19,35,0,1,2827,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,3,R,1,49,19,545,19,49,0,1,2828,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,4,R,1,35,19,620,19,35,0,1,2829,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,5,R,1,49,19,617,19,49,0,1,2830,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,6,R,1,-33,19,648,19,-33,1,2,2831,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,7,R,1,35,19,561,19,35,1,2,2832,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,8,R,1,41,19,549,19,41,1,2,2833,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,9,R,1,35,19,555,19,35,1,2,2834,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,10,R,1,37,19,514,19,37,1,2,2835,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,11,R,1,37,19,569,19,37,1,3,2836,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,12,R,1,-33,19,568,19,-33,1,3,2837,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,13,R,1,37,19,548,19,37,1,3,2838,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,14,R,1,-33,19,600,19,-33,1,3,2839,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,15,R,1,35,19,570,19,35,1,3,2840,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,16,R,1,-33,19,577,19,-33,1,4,2841,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,17,R,1,41,19,593,19,41,1,4,2842,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,18,R,1,-33,19,642,19,-33,1,4,2843,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,19,R,1,-33,19,570,19,-33,1,4,2844,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,20,R,1,-33,19,551,19,-33,1,4,2845,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,21,R,1,-33,19,604,19,-33,1,5,2846,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,22,R,1,35,19,611,19,35,1,5,2847,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,23,R,1,49,19,572,19,49,1,5,2848,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,24,R,1,-33,19,645,19,-33,1,5,2849,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,197,19,1.0,19,-,1,38,0.75,-33,R-skew,4,0,0,9,25,R,1,-33,19,490,19,-33,1,5,2850,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,1,L,1,32,27,6930,27,32,0,1,2851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,2,L,1,32,27,1017,27,32,0,1,2852,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,3,L,1,32,27,2369,27,32,0,1,2853,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,4,L,1,32,27,2484,27,32,0,1,2854,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,5,L,1,32,53,564,53,32,0,1,2855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,6,L,1,32,27,713,27,32,1,2,2856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,7,L,1,32,27,1197,27,32,1,2,2857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,8,L,1,32,27,697,27,32,1,2,2858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,9,L,1,32,27,679,27,32,1,2,2859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,10,L,1,32,53,666,53,32,1,2,2860,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,11,L,1,32,27,719,27,32,1,3,2861,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,12,L,1,32,27,910,27,32,1,3,2862,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,13,L,1,32,27,972,27,32,1,3,2863,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,14,L,1,32,27,782,27,32,1,3,2864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,15,L,1,9,27,708,27,9,1,3,2865,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,16,L,1,32,27,724,27,32,1,4,2866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,17,L,1,32,27,937,27,32,1,4,2867,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,18,L,1,32,27,598,27,32,1,4,2868,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,19,L,1,9,27,576,27,9,1,4,2869,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,20,L,1,32,27,578,27,32,1,4,2870,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,21,L,1,32,27,635,27,32,1,5,2871,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,22,L,1,32,27,813,27,32,1,5,2872,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,23,L,1,32,27,926,27,32,1,5,2873,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,24,L,1,32,27,543,27,32,1,5,2874,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71045,Technion,F,28,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,5,25,L,1,32,27,557,27,32,1,5,2875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71049,Technion,F,25,7,ByProb,182,28,1.0,28,-,1,27,0.95,-11,-,1,0,0,16,1,R,0,28,27,2101,28,27,0,1,2876,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71049,Technion,F,25,7,ByProb,182,28,1.0,28,-,1,27,0.95,-11,-,1,0,0,16,2,R,0,28,27,464,28,27,0,1,2877,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71049,Technion,F,25,7,ByProb,182,28,1.0,28,-,1,27,0.95,-11,-,1,0,0,16,3,R,0,28,-11,539,28,-11,0,1,2878,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
